"key_ID","year","comment_by_ID","comment_by","comment_by_code","notification_by_ID","notification_by","notification_by_code","count_comments"
981,2000,15,"Sweden","SE",12,"Spain","ES",1
982,2000,15,"Sweden","SE",13,"Austria","AT",2
983,2000,34,"Commission","EC",1,"Belgium","BE",8
984,2000,34,"Commission","EC",2,"France","FR",6
985,2000,34,"Commission","EC",3,"Germany","DE",11
986,2000,34,"Commission","EC",4,"Italy","IT",8
987,2000,34,"Commission","EC",5,"Luxembourg","LU",3
988,2000,34,"Commission","EC",6,"Netherlands","NL",17
989,2000,34,"Commission","EC",7,"Denmark","DK",50
990,2000,34,"Commission","EC",8,"Ireland","IE",1
991,2000,34,"Commission","EC",9,"United Kingdom","UK",46
992,2000,34,"Commission","EC",10,"Greece","EL",4
993,2000,34,"Commission","EC",11,"Portugal","PT",3
994,2000,34,"Commission","EC",12,"Spain","ES",2
995,2000,34,"Commission","EC",13,"Austria","AT",75
996,2000,34,"Commission","EC",14,"Finland","FI",1
997,2000,34,"Commission","EC",15,"Sweden","SE",6
998,2000,34,"Commission","EC",29,"Iceland","IS",1
999,2000,34,"Commission","EC",31,"Norway","NO",7
1000,2000,34,"Commission","EC",32,"Switzerland","CH",6
1001,2001,1,"Belgium","BE",4,"Italy","IT",1
1002,2001,1,"Belgium","BE",13,"Austria","AT",1
1003,2001,2,"France","FR",1,"Belgium","BE",1
1004,2001,2,"France","FR",3,"Germany","DE",5
1005,2001,2,"France","FR",4,"Italy","IT",1
1006,2001,2,"France","FR",6,"Netherlands","NL",3
1007,2001,2,"France","FR",7,"Denmark","DK",4
1008,2001,2,"France","FR",12,"Spain","ES",2
1009,2001,2,"France","FR",13,"Austria","AT",1
1010,2001,2,"France","FR",14,"Finland","FI",1
1011,2001,2,"France","FR",15,"Sweden","SE",1
1012,2001,3,"Germany","DE",1,"Belgium","BE",1
1013,2001,3,"Germany","DE",2,"France","FR",5
1014,2001,3,"Germany","DE",4,"Italy","IT",3
1015,2001,3,"Germany","DE",7,"Denmark","DK",2
1016,2001,3,"Germany","DE",9,"United Kingdom","UK",7
1017,2001,3,"Germany","DE",11,"Portugal","PT",1
1018,2001,3,"Germany","DE",12,"Spain","ES",1
1019,2001,3,"Germany","DE",13,"Austria","AT",1
1020,2001,3,"Germany","DE",15,"Sweden","SE",2
1021,2001,4,"Italy","IT",2,"France","FR",4
1022,2001,4,"Italy","IT",3,"Germany","DE",5
1023,2001,4,"Italy","IT",6,"Netherlands","NL",7
1024,2001,4,"Italy","IT",7,"Denmark","DK",4
1025,2001,4,"Italy","IT",9,"United Kingdom","UK",4
1026,2001,4,"Italy","IT",12,"Spain","ES",2
1027,2001,4,"Italy","IT",13,"Austria","AT",2
1028,2001,4,"Italy","IT",14,"Finland","FI",1
1029,2001,4,"Italy","IT",15,"Sweden","SE",2
1030,2001,6,"Netherlands","NL",2,"France","FR",6
1031,2001,6,"Netherlands","NL",4,"Italy","IT",1
1032,2001,6,"Netherlands","NL",7,"Denmark","DK",1
1033,2001,6,"Netherlands","NL",9,"United Kingdom","UK",1
1034,2001,6,"Netherlands","NL",11,"Portugal","PT",1
1035,2001,6,"Netherlands","NL",12,"Spain","ES",2
1036,2001,6,"Netherlands","NL",13,"Austria","AT",2
1037,2001,6,"Netherlands","NL",15,"Sweden","SE",1
1038,2001,7,"Denmark","DK",1,"Belgium","BE",1
1039,2001,7,"Denmark","DK",3,"Germany","DE",2
1040,2001,7,"Denmark","DK",4,"Italy","IT",1
1041,2001,7,"Denmark","DK",6,"Netherlands","NL",1
1042,2001,7,"Denmark","DK",9,"United Kingdom","UK",1
1043,2001,7,"Denmark","DK",13,"Austria","AT",1
1044,2001,9,"United Kingdom","UK",1,"Belgium","BE",1
1045,2001,9,"United Kingdom","UK",3,"Germany","DE",1
1046,2001,9,"United Kingdom","UK",4,"Italy","IT",2
1047,2001,9,"United Kingdom","UK",6,"Netherlands","NL",2
1048,2001,9,"United Kingdom","UK",11,"Portugal","PT",1
1049,2001,9,"United Kingdom","UK",12,"Spain","ES",1
1050,2001,9,"United Kingdom","UK",13,"Austria","AT",2
1051,2001,11,"Portugal","PT",1,"Belgium","BE",1
1052,2001,11,"Portugal","PT",7,"Denmark","DK",2
1053,2001,11,"Portugal","PT",13,"Austria","AT",1
1054,2001,11,"Portugal","PT",14,"Finland","FI",1
1055,2001,12,"Spain","ES",1,"Belgium","BE",1
1056,2001,12,"Spain","ES",2,"France","FR",1
1057,2001,12,"Spain","ES",3,"Germany","DE",2
1058,2001,12,"Spain","ES",4,"Italy","IT",2
1059,2001,12,"Spain","ES",6,"Netherlands","NL",1
1060,2001,12,"Spain","ES",7,"Denmark","DK",1
1061,2001,12,"Spain","ES",13,"Austria","AT",1
1062,2001,12,"Spain","ES",15,"Sweden","SE",1
1063,2001,13,"Austria","AT",1,"Belgium","BE",1
1064,2001,13,"Austria","AT",3,"Germany","DE",3
1065,2001,13,"Austria","AT",4,"Italy","IT",1
1066,2001,13,"Austria","AT",6,"Netherlands","NL",1
1067,2001,13,"Austria","AT",7,"Denmark","DK",1
1068,2001,13,"Austria","AT",12,"Spain","ES",2
1069,2001,13,"Austria","AT",14,"Finland","FI",1
1070,2001,13,"Austria","AT",15,"Sweden","SE",1
1071,2001,14,"Finland","FI",4,"Italy","IT",1
1072,2001,14,"Finland","FI",7,"Denmark","DK",1
1073,2001,14,"Finland","FI",9,"United Kingdom","UK",2
1074,2001,14,"Finland","FI",13,"Austria","AT",1
1075,2001,15,"Sweden","SE",2,"France","FR",1
1076,2001,15,"Sweden","SE",3,"Germany","DE",3
1077,2001,15,"Sweden","SE",6,"Netherlands","NL",2
1078,2001,15,"Sweden","SE",12,"Spain","ES",1
1079,2001,15,"Sweden","SE",13,"Austria","AT",1
1080,2001,15,"Sweden","SE",14,"Finland","FI",1
1081,2001,34,"Commission","EC",1,"Belgium","BE",10
1082,2001,34,"Commission","EC",2,"France","FR",18
1083,2001,34,"Commission","EC",3,"Germany","DE",12
1084,2001,34,"Commission","EC",4,"Italy","IT",6
1085,2001,34,"Commission","EC",6,"Netherlands","NL",16
1086,2001,34,"Commission","EC",7,"Denmark","DK",5
1087,2001,34,"Commission","EC",8,"Ireland","IE",1
1088,2001,34,"Commission","EC",9,"United Kingdom","UK",10
1089,2001,34,"Commission","EC",10,"Greece","EL",2
1090,2001,34,"Commission","EC",11,"Portugal","PT",2
1091,2001,34,"Commission","EC",12,"Spain","ES",5
1092,2001,34,"Commission","EC",13,"Austria","AT",23
1093,2001,34,"Commission","EC",14,"Finland","FI",8
1094,2001,34,"Commission","EC",15,"Sweden","SE",8
1095,2001,34,"Commission","EC",29,"Iceland","IS",5
1096,2001,34,"Commission","EC",31,"Norway","NO",15
1097,2001,34,"Commission","EC",32,"Switzerland","CH",4
1098,2001,35,"European Free Trade Association","EFTA",6,"Netherlands","NL",2
1099,2002,1,"Belgium","BE",6,"Netherlands","NL",1
1100,2002,1,"Belgium","BE",9,"United Kingdom","UK",1
1101,2002,1,"Belgium","BE",12,"Spain","ES",1
1102,2002,2,"France","FR",3,"Germany","DE",3
1103,2002,2,"France","FR",4,"Italy","IT",3
1104,2002,2,"France","FR",6,"Netherlands","NL",4
1105,2002,2,"France","FR",7,"Denmark","DK",1
1106,2002,2,"France","FR",10,"Greece","EL",1
1107,2002,2,"France","FR",12,"Spain","ES",1
1108,2002,2,"France","FR",13,"Austria","AT",1
1109,2002,3,"Germany","DE",1,"Belgium","BE",5
1110,2002,3,"Germany","DE",2,"France","FR",1
1111,2002,3,"Germany","DE",4,"Italy","IT",3
1112,2002,3,"Germany","DE",6,"Netherlands","NL",7
1113,2002,3,"Germany","DE",7,"Denmark","DK",3
1114,2002,3,"Germany","DE",9,"United Kingdom","UK",1
1115,2002,3,"Germany","DE",12,"Spain","ES",3
1116,2002,3,"Germany","DE",15,"Sweden","SE",4
1117,2002,4,"Italy","IT",1,"Belgium","BE",22
1118,2002,4,"Italy","IT",2,"France","FR",5
1119,2002,4,"Italy","IT",3,"Germany","DE",5
1120,2002,4,"Italy","IT",6,"Netherlands","NL",11
1121,2002,4,"Italy","IT",7,"Denmark","DK",1
1122,2002,4,"Italy","IT",8,"Ireland","IE",1
1123,2002,4,"Italy","IT",9,"United Kingdom","UK",9
1124,2002,4,"Italy","IT",10,"Greece","EL",1
1125,2002,4,"Italy","IT",12,"Spain","ES",4
1126,2002,4,"Italy","IT",13,"Austria","AT",3
1127,2002,4,"Italy","IT",14,"Finland","FI",3
1128,2002,4,"Italy","IT",15,"Sweden","SE",3
1129,2002,6,"Netherlands","NL",1,"Belgium","BE",1
1130,2002,6,"Netherlands","NL",2,"France","FR",1
1131,2002,6,"Netherlands","NL",3,"Germany","DE",2
1132,2002,6,"Netherlands","NL",4,"Italy","IT",2
1133,2002,6,"Netherlands","NL",9,"United Kingdom","UK",1
1134,2002,6,"Netherlands","NL",13,"Austria","AT",1
1135,2002,7,"Denmark","DK",2,"France","FR",1
1136,2002,7,"Denmark","DK",4,"Italy","IT",1
1137,2002,7,"Denmark","DK",9,"United Kingdom","UK",1
1138,2002,8,"Ireland","IE",2,"France","FR",1
1139,2002,9,"United Kingdom","UK",1,"Belgium","BE",2
1140,2002,9,"United Kingdom","UK",2,"France","FR",2
1141,2002,9,"United Kingdom","UK",3,"Germany","DE",2
1142,2002,9,"United Kingdom","UK",4,"Italy","IT",1
1143,2002,9,"United Kingdom","UK",6,"Netherlands","NL",2
1144,2002,9,"United Kingdom","UK",7,"Denmark","DK",3
1145,2002,9,"United Kingdom","UK",13,"Austria","AT",2
1146,2002,11,"Portugal","PT",12,"Spain","ES",1
1147,2002,12,"Spain","ES",1,"Belgium","BE",1
1148,2002,12,"Spain","ES",2,"France","FR",3
1149,2002,12,"Spain","ES",3,"Germany","DE",3
1150,2002,12,"Spain","ES",4,"Italy","IT",7
1151,2002,12,"Spain","ES",6,"Netherlands","NL",5
1152,2002,12,"Spain","ES",9,"United Kingdom","UK",3
1153,2002,12,"Spain","ES",13,"Austria","AT",1
1154,2002,12,"Spain","ES",14,"Finland","FI",1
1155,2002,12,"Spain","ES",15,"Sweden","SE",1
1156,2002,13,"Austria","AT",1,"Belgium","BE",2
1157,2002,13,"Austria","AT",2,"France","FR",1
1158,2002,13,"Austria","AT",3,"Germany","DE",2
1159,2002,13,"Austria","AT",4,"Italy","IT",2
1160,2002,13,"Austria","AT",6,"Netherlands","NL",1
1161,2002,13,"Austria","AT",7,"Denmark","DK",1
1162,2002,13,"Austria","AT",15,"Sweden","SE",1
1163,2002,14,"Finland","FI",1,"Belgium","BE",4
1164,2002,14,"Finland","FI",9,"United Kingdom","UK",1
1165,2002,14,"Finland","FI",13,"Austria","AT",1
1166,2002,15,"Sweden","SE",1,"Belgium","BE",3
1167,2002,15,"Sweden","SE",2,"France","FR",1
1168,2002,15,"Sweden","SE",3,"Germany","DE",2
1169,2002,15,"Sweden","SE",9,"United Kingdom","UK",4
1170,2002,15,"Sweden","SE",13,"Austria","AT",1
1171,2002,34,"Commission","EC",1,"Belgium","BE",33
1172,2002,34,"Commission","EC",2,"France","FR",16
1173,2002,34,"Commission","EC",3,"Germany","DE",8
1174,2002,34,"Commission","EC",4,"Italy","IT",10
1175,2002,34,"Commission","EC",6,"Netherlands","NL",14
1176,2002,34,"Commission","EC",7,"Denmark","DK",5
1177,2002,34,"Commission","EC",8,"Ireland","IE",1
1178,2002,34,"Commission","EC",9,"United Kingdom","UK",13
1179,2002,34,"Commission","EC",10,"Greece","EL",2
1180,2002,34,"Commission","EC",11,"Portugal","PT",1
1181,2002,34,"Commission","EC",12,"Spain","ES",12
1182,2002,34,"Commission","EC",13,"Austria","AT",10
1183,2002,34,"Commission","EC",14,"Finland","FI",2
1184,2002,34,"Commission","EC",15,"Sweden","SE",14
1185,2002,34,"Commission","EC",29,"Iceland","IS",4
1186,2002,34,"Commission","EC",30,"Liechtenstein","LI",1
1187,2002,34,"Commission","EC",31,"Norway","NO",7
1188,2002,34,"Commission","EC",32,"Switzerland","CH",2
1189,2003,1,"Belgium","BE",2,"France","FR",1
1190,2003,2,"France","FR",3,"Germany","DE",1
1191,2003,2,"France","FR",4,"Italy","IT",6
1192,2003,2,"France","FR",6,"Netherlands","NL",2
1193,2003,2,"France","FR",7,"Denmark","DK",5
1194,2003,2,"France","FR",8,"Ireland","IE",2
1195,2003,2,"France","FR",9,"United Kingdom","UK",5
1196,2003,2,"France","FR",12,"Spain","ES",3
1197,2003,2,"France","FR",13,"Austria","AT",2
1198,2003,2,"France","FR",15,"Sweden","SE",2
1199,2003,3,"Germany","DE",1,"Belgium","BE",2
1200,2003,3,"Germany","DE",2,"France","FR",3
1201,2003,3,"Germany","DE",4,"Italy","IT",3
1202,2003,3,"Germany","DE",6,"Netherlands","NL",4
1203,2003,3,"Germany","DE",7,"Denmark","DK",2
1204,2003,3,"Germany","DE",9,"United Kingdom","UK",3
1205,2003,3,"Germany","DE",10,"Greece","EL",1
1206,2003,3,"Germany","DE",12,"Spain","ES",3
1207,2003,3,"Germany","DE",14,"Finland","FI",1
1208,2003,3,"Germany","DE",15,"Sweden","SE",3
1209,2003,4,"Italy","IT",2,"France","FR",6
1210,2003,4,"Italy","IT",3,"Germany","DE",3
1211,2003,4,"Italy","IT",6,"Netherlands","NL",6
1212,2003,4,"Italy","IT",7,"Denmark","DK",8
1213,2003,4,"Italy","IT",9,"United Kingdom","UK",5
1214,2003,4,"Italy","IT",10,"Greece","EL",3
1215,2003,4,"Italy","IT",12,"Spain","ES",2
1216,2003,4,"Italy","IT",15,"Sweden","SE",1
1217,2003,6,"Netherlands","NL",2,"France","FR",1
1218,2003,6,"Netherlands","NL",3,"Germany","DE",1
1219,2003,6,"Netherlands","NL",4,"Italy","IT",1
1220,2003,7,"Denmark","DK",1,"Belgium","BE",1
1221,2003,7,"Denmark","DK",2,"France","FR",1
1222,2003,7,"Denmark","DK",4,"Italy","IT",1
1223,2003,8,"Ireland","IE",6,"Netherlands","NL",1
1224,2003,9,"United Kingdom","UK",1,"Belgium","BE",1
1225,2003,9,"United Kingdom","UK",2,"France","FR",4
1226,2003,9,"United Kingdom","UK",3,"Germany","DE",1
1227,2003,9,"United Kingdom","UK",4,"Italy","IT",2
1228,2003,9,"United Kingdom","UK",6,"Netherlands","NL",2
1229,2003,9,"United Kingdom","UK",7,"Denmark","DK",2
1230,2003,9,"United Kingdom","UK",13,"Austria","AT",1
1231,2003,9,"United Kingdom","UK",15,"Sweden","SE",2
1232,2003,11,"Portugal","PT",8,"Ireland","IE",1
1233,2003,12,"Spain","ES",1,"Belgium","BE",1
1234,2003,12,"Spain","ES",2,"France","FR",6
1235,2003,12,"Spain","ES",3,"Germany","DE",4
1236,2003,12,"Spain","ES",4,"Italy","IT",3
1237,2003,12,"Spain","ES",6,"Netherlands","NL",1
1238,2003,12,"Spain","ES",7,"Denmark","DK",3
1239,2003,12,"Spain","ES",9,"United Kingdom","UK",3
1240,2003,12,"Spain","ES",11,"Portugal","PT",1
1241,2003,12,"Spain","ES",13,"Austria","AT",3
1242,2003,12,"Spain","ES",15,"Sweden","SE",2
1243,2003,13,"Austria","AT",2,"France","FR",2
1244,2003,13,"Austria","AT",3,"Germany","DE",2
1245,2003,13,"Austria","AT",7,"Denmark","DK",3
1246,2003,13,"Austria","AT",8,"Ireland","IE",2
1247,2003,13,"Austria","AT",9,"United Kingdom","UK",2
1248,2003,13,"Austria","AT",12,"Spain","ES",1
1249,2003,13,"Austria","AT",15,"Sweden","SE",1
1250,2003,14,"Finland","FI",3,"Germany","DE",1
1251,2003,14,"Finland","FI",13,"Austria","AT",1
1252,2003,14,"Finland","FI",15,"Sweden","SE",1
1253,2003,15,"Sweden","SE",3,"Germany","DE",1
1254,2003,34,"Commission","EC",1,"Belgium","BE",5
1255,2003,34,"Commission","EC",2,"France","FR",23
1256,2003,34,"Commission","EC",3,"Germany","DE",17
1257,2003,34,"Commission","EC",4,"Italy","IT",14
1258,2003,34,"Commission","EC",5,"Luxembourg","LU",3
1259,2003,34,"Commission","EC",6,"Netherlands","NL",20
1260,2003,34,"Commission","EC",7,"Denmark","DK",9
1261,2003,34,"Commission","EC",8,"Ireland","IE",2
1262,2003,34,"Commission","EC",9,"United Kingdom","UK",24
1263,2003,34,"Commission","EC",10,"Greece","EL",11
1264,2003,34,"Commission","EC",11,"Portugal","PT",4
1265,2003,34,"Commission","EC",12,"Spain","ES",12
1266,2003,34,"Commission","EC",13,"Austria","AT",10
1267,2003,34,"Commission","EC",14,"Finland","FI",5
1268,2003,34,"Commission","EC",15,"Sweden","SE",6
1269,2003,34,"Commission","EC",29,"Iceland","IS",1
1270,2003,34,"Commission","EC",31,"Norway","NO",17
1271,2003,34,"Commission","EC",32,"Switzerland","CH",1
1272,2004,2,"France","FR",3,"Germany","DE",3
1273,2004,2,"France","FR",4,"Italy","IT",1
1274,2004,2,"France","FR",6,"Netherlands","NL",2
1275,2004,2,"France","FR",7,"Denmark","DK",2
1276,2004,2,"France","FR",10,"Greece","EL",1
1277,2004,2,"France","FR",11,"Portugal","PT",1
1278,2004,2,"France","FR",12,"Spain","ES",1
1279,2004,2,"France","FR",13,"Austria","AT",3
1280,2004,2,"France","FR",14,"Finland","FI",1
1281,2004,2,"France","FR",15,"Sweden","SE",1
1282,2004,2,"France","FR",20,"Latvia","LV",1
1283,2004,2,"France","FR",21,"Lithuania","LT",2
1284,2004,2,"France","FR",23,"Poland","PL",1
1285,2004,2,"France","FR",24,"Slovakia","SK",1
1286,2004,2,"France","FR",33,"Turkey","TR",1
1287,2004,3,"Germany","DE",4,"Italy","IT",4
1288,2004,3,"Germany","DE",6,"Netherlands","NL",1
1289,2004,3,"Germany","DE",7,"Denmark","DK",2
1290,2004,3,"Germany","DE",9,"United Kingdom","UK",5
1291,2004,3,"Germany","DE",10,"Greece","EL",2
1292,2004,3,"Germany","DE",14,"Finland","FI",2
1293,2004,3,"Germany","DE",19,"Hungary","HU",1
1294,2004,3,"Germany","DE",20,"Latvia","LV",2
1295,2004,3,"Germany","DE",23,"Poland","PL",1
1296,2004,3,"Germany","DE",25,"Slovenia","SI",1
1297,2004,4,"Italy","IT",2,"France","FR",2
1298,2004,4,"Italy","IT",3,"Germany","DE",12
1299,2004,4,"Italy","IT",5,"Luxembourg","LU",1
1300,2004,4,"Italy","IT",6,"Netherlands","NL",7
1301,2004,4,"Italy","IT",7,"Denmark","DK",2
1302,2004,4,"Italy","IT",9,"United Kingdom","UK",2
1303,2004,4,"Italy","IT",10,"Greece","EL",1
1304,2004,4,"Italy","IT",12,"Spain","ES",1
1305,2004,4,"Italy","IT",13,"Austria","AT",2
1306,2004,4,"Italy","IT",14,"Finland","FI",1
1307,2004,4,"Italy","IT",15,"Sweden","SE",1
1308,2004,4,"Italy","IT",17,"Czech Republic","CZ",1
1309,2004,4,"Italy","IT",19,"Hungary","HU",1
1310,2004,4,"Italy","IT",20,"Latvia","LV",3
1311,2004,4,"Italy","IT",22,"Malta","MT",1
1312,2004,6,"Netherlands","NL",3,"Germany","DE",2
1313,2004,6,"Netherlands","NL",4,"Italy","IT",1
1314,2004,6,"Netherlands","NL",8,"Ireland","IE",1
1315,2004,6,"Netherlands","NL",13,"Austria","AT",1
1316,2004,7,"Denmark","DK",15,"Sweden","SE",1
1317,2004,9,"United Kingdom","UK",1,"Belgium","BE",2
1318,2004,9,"United Kingdom","UK",2,"France","FR",2
1319,2004,9,"United Kingdom","UK",3,"Germany","DE",6
1320,2004,9,"United Kingdom","UK",4,"Italy","IT",1
1321,2004,9,"United Kingdom","UK",6,"Netherlands","NL",1
1322,2004,9,"United Kingdom","UK",10,"Greece","EL",2
1323,2004,9,"United Kingdom","UK",11,"Portugal","PT",1
1324,2004,9,"United Kingdom","UK",12,"Spain","ES",1
1325,2004,9,"United Kingdom","UK",13,"Austria","AT",1
1326,2004,9,"United Kingdom","UK",15,"Sweden","SE",2
1327,2004,9,"United Kingdom","UK",17,"Czech Republic","CZ",2
1328,2004,9,"United Kingdom","UK",23,"Poland","PL",1
1329,2004,12,"Spain","ES",3,"Germany","DE",2
1330,2004,12,"Spain","ES",4,"Italy","IT",6
1331,2004,12,"Spain","ES",9,"United Kingdom","UK",8
1332,2004,12,"Spain","ES",10,"Greece","EL",1
1333,2004,12,"Spain","ES",13,"Austria","AT",1
1334,2004,12,"Spain","ES",14,"Finland","FI",1
1335,2004,12,"Spain","ES",15,"Sweden","SE",1
1336,2004,12,"Spain","ES",17,"Czech Republic","CZ",3
1337,2004,12,"Spain","ES",20,"Latvia","LV",2
1338,2004,12,"Spain","ES",23,"Poland","PL",2
1339,2004,12,"Spain","ES",25,"Slovenia","SI",1
1340,2004,13,"Austria","AT",1,"Belgium","BE",2
1341,2004,13,"Austria","AT",3,"Germany","DE",1
1342,2004,13,"Austria","AT",9,"United Kingdom","UK",1
1343,2004,13,"Austria","AT",12,"Spain","ES",1
1344,2004,13,"Austria","AT",14,"Finland","FI",1
1345,2004,13,"Austria","AT",17,"Czech Republic","CZ",1
1346,2004,14,"Finland","FI",2,"France","FR",1
1347,2004,14,"Finland","FI",3,"Germany","DE",2
1348,2004,14,"Finland","FI",4,"Italy","IT",3
1349,2004,14,"Finland","FI",7,"Denmark","DK",1
1350,2004,15,"Sweden","SE",3,"Germany","DE",3
1351,2004,15,"Sweden","SE",7,"Denmark","DK",1
1352,2004,15,"Sweden","SE",14,"Finland","FI",1
1353,2004,15,"Sweden","SE",20,"Latvia","LV",1
1354,2004,17,"Czech Republic","CZ",3,"Germany","DE",2
1355,2004,19,"Hungary","HU",6,"Netherlands","NL",1
1356,2004,19,"Hungary","HU",14,"Finland","FI",1
1357,2004,20,"Latvia","LV",3,"Germany","DE",6
1358,2004,20,"Latvia","LV",4,"Italy","IT",1
1359,2004,20,"Latvia","LV",14,"Finland","FI",1
1360,2004,20,"Latvia","LV",21,"Lithuania","LT",1
1361,2004,23,"Poland","PL",3,"Germany","DE",1
1362,2004,23,"Poland","PL",4,"Italy","IT",1
1363,2004,24,"Slovakia","SK",20,"Latvia","LV",1
1364,2004,25,"Slovenia","SI",2,"France","FR",1
1365,2004,25,"Slovenia","SI",4,"Italy","IT",1
1366,2004,25,"Slovenia","SI",20,"Latvia","LV",1
1367,2004,34,"Commission","EC",1,"Belgium","BE",4
1368,2004,34,"Commission","EC",2,"France","FR",12
1369,2004,34,"Commission","EC",3,"Germany","DE",46
1370,2004,34,"Commission","EC",4,"Italy","IT",10
1371,2004,34,"Commission","EC",5,"Luxembourg","LU",2
1372,2004,34,"Commission","EC",6,"Netherlands","NL",17
1373,2004,34,"Commission","EC",7,"Denmark","DK",19
1374,2004,34,"Commission","EC",8,"Ireland","IE",2
1375,2004,34,"Commission","EC",9,"United Kingdom","UK",16
1376,2004,34,"Commission","EC",10,"Greece","EL",33
1377,2004,34,"Commission","EC",11,"Portugal","PT",2
1378,2004,34,"Commission","EC",12,"Spain","ES",13
1379,2004,34,"Commission","EC",13,"Austria","AT",10
1380,2004,34,"Commission","EC",14,"Finland","FI",11
1381,2004,34,"Commission","EC",15,"Sweden","SE",8
1382,2004,34,"Commission","EC",17,"Czech Republic","CZ",6
1383,2004,34,"Commission","EC",20,"Latvia","LV",5
1384,2004,34,"Commission","EC",21,"Lithuania","LT",4
1385,2004,34,"Commission","EC",23,"Poland","PL",3
1386,2004,34,"Commission","EC",24,"Slovakia","SK",4
1387,2004,34,"Commission","EC",25,"Slovenia","SI",1
1388,2004,34,"Commission","EC",29,"Iceland","IS",4
1389,2004,34,"Commission","EC",30,"Liechtenstein","LI",2
1390,2004,34,"Commission","EC",31,"Norway","NO",13
1391,2004,34,"Commission","EC",32,"Switzerland","CH",9
1392,2005,2,"France","FR",1,"Belgium","BE",1
1393,2005,2,"France","FR",3,"Germany","DE",2
1394,2005,2,"France","FR",4,"Italy","IT",2
1395,2005,2,"France","FR",6,"Netherlands","NL",1
1396,2005,2,"France","FR",7,"Denmark","DK",1
1397,2005,2,"France","FR",10,"Greece","EL",1
1398,2005,2,"France","FR",13,"Austria","AT",1
1399,2005,2,"France","FR",15,"Sweden","SE",2
1400,2005,2,"France","FR",17,"Czech Republic","CZ",2
1401,2005,2,"France","FR",19,"Hungary","HU",2
1402,2005,2,"France","FR",20,"Latvia","LV",1
1403,2005,2,"France","FR",21,"Lithuania","LT",1
1404,2005,2,"France","FR",24,"Slovakia","SK",6
1405,2005,2,"France","FR",25,"Slovenia","SI",1
1406,2005,3,"Germany","DE",2,"France","FR",1
1407,2005,3,"Germany","DE",4,"Italy","IT",3
1408,2005,3,"Germany","DE",5,"Luxembourg","LU",1
1409,2005,3,"Germany","DE",6,"Netherlands","NL",2
1410,2005,3,"Germany","DE",7,"Denmark","DK",1
1411,2005,3,"Germany","DE",9,"United Kingdom","UK",25
1412,2005,3,"Germany","DE",10,"Greece","EL",1
1413,2005,3,"Germany","DE",12,"Spain","ES",5
1414,2005,3,"Germany","DE",13,"Austria","AT",3
1415,2005,3,"Germany","DE",15,"Sweden","SE",2
1416,2005,3,"Germany","DE",18,"Estonia","EE",1
1417,2005,3,"Germany","DE",19,"Hungary","HU",2
1418,2005,3,"Germany","DE",21,"Lithuania","LT",1
1419,2005,3,"Germany","DE",23,"Poland","PL",5
1420,2005,3,"Germany","DE",24,"Slovakia","SK",3
1421,2005,4,"Italy","IT",2,"France","FR",16
1422,2005,4,"Italy","IT",3,"Germany","DE",1
1423,2005,4,"Italy","IT",12,"Spain","ES",3
1424,2005,4,"Italy","IT",13,"Austria","AT",1
1425,2005,4,"Italy","IT",15,"Sweden","SE",2
1426,2005,4,"Italy","IT",19,"Hungary","HU",1
1427,2005,4,"Italy","IT",20,"Latvia","LV",3
1428,2005,4,"Italy","IT",23,"Poland","PL",1
1429,2005,4,"Italy","IT",24,"Slovakia","SK",1
1430,2005,6,"Netherlands","NL",2,"France","FR",1
1431,2005,6,"Netherlands","NL",4,"Italy","IT",1
1432,2005,6,"Netherlands","NL",9,"United Kingdom","UK",5
1433,2005,6,"Netherlands","NL",12,"Spain","ES",1
1434,2005,6,"Netherlands","NL",13,"Austria","AT",1
1435,2005,6,"Netherlands","NL",23,"Poland","PL",1
1436,2005,6,"Netherlands","NL",24,"Slovakia","SK",1
1437,2005,9,"United Kingdom","UK",2,"France","FR",2
1438,2005,9,"United Kingdom","UK",3,"Germany","DE",2
1439,2005,9,"United Kingdom","UK",4,"Italy","IT",1
1440,2005,9,"United Kingdom","UK",7,"Denmark","DK",1
1441,2005,9,"United Kingdom","UK",12,"Spain","ES",1
1442,2005,9,"United Kingdom","UK",13,"Austria","AT",1
1443,2005,9,"United Kingdom","UK",17,"Czech Republic","CZ",1
1444,2005,9,"United Kingdom","UK",19,"Hungary","HU",3
1445,2005,9,"United Kingdom","UK",24,"Slovakia","SK",4
1446,2005,11,"Portugal","PT",2,"France","FR",1
1447,2005,11,"Portugal","PT",24,"Slovakia","SK",1
1448,2005,12,"Spain","ES",1,"Belgium","BE",1
1449,2005,12,"Spain","ES",2,"France","FR",3
1450,2005,12,"Spain","ES",4,"Italy","IT",2
1451,2005,12,"Spain","ES",5,"Luxembourg","LU",1
1452,2005,12,"Spain","ES",7,"Denmark","DK",2
1453,2005,12,"Spain","ES",9,"United Kingdom","UK",5
1454,2005,12,"Spain","ES",13,"Austria","AT",1
1455,2005,12,"Spain","ES",17,"Czech Republic","CZ",1
1456,2005,12,"Spain","ES",20,"Latvia","LV",1
1457,2005,12,"Spain","ES",24,"Slovakia","SK",1
1458,2005,12,"Spain","ES",25,"Slovenia","SI",1
1459,2005,13,"Austria","AT",2,"France","FR",2
1460,2005,13,"Austria","AT",3,"Germany","DE",5
1461,2005,13,"Austria","AT",4,"Italy","IT",2
