"key_ID","year","from_node","to_node","edge_weight"
1904,2019,"France","Netherlands",1
1905,2019,"Germany","Croatia",1
1906,2019,"Greece","Estonia",1
1907,2019,"Italy","Germany",1
1908,2019,"Malta","Germany",1
1909,2019,"Malta","Greece",1
1910,2019,"Netherlands","Romania",1
1911,2019,"Poland","Czech Republic",1
1912,2019,"Poland","Estonia",1
1913,2019,"Portugal","Estonia",1
1914,2019,"Portugal","Germany",1
1915,2019,"Portugal","Lithuania",1
1916,2019,"Portugal","Netherlands",1
1917,2019,"Portugal","United Kingdom",1
1918,2019,"Romania","Greece",1
1919,2019,"Slovakia","Netherlands",1
1920,2019,"Spain","Germany",1
1921,2019,"Spain","Romania",1
1922,2019,"Spain","Slovenia",1
1923,2019,"United Kingdom","Denmark",1
1924,2019,"United Kingdom","Germany",1
1925,2020,"Belgium","Italy",1
1926,2020,"Bulgaria","Denmark",1
1927,2020,"Commission","Bulgaria",1
1928,2020,"Commission","Denmark",1
1929,2020,"Commission","France",3
1930,2020,"Commission","Malta",1
1931,2020,"Commission","Spain",1
1932,2020,"Czech Republic","Denmark",1
1933,2020,"Czech Republic","France",1
1934,2020,"France","Italy",1
1935,2020,"Greece","Denmark",1
1936,2020,"Italy","Germany",1
1937,2020,"Italy","Netherlands",1
1938,2020,"Portugal","Denmark",1
1939,2020,"Romania","Denmark",1
